date,participant_type,buy_value,sell_value,net_value,market_segment,sector,instrument,series_kind,source_name,source_url,source_type,extraction_method,is_official,is_provisional,is_final,confidence_score,currency,notes
2024-08-26,FII/FPI,17957.130524225,14060.865902891,3896.2646213339976,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-08-27,FII/FPI,13257.609189378,12236.976350715,1020.6328386629993,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-08-28,FII/FPI,17008.830996763,11146.297855044,5862.533141719001,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-08-29,FII/FPI,15805.674328247,16707.987377755,-902.3130495079986,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-08-30,FII/FPI,31497.054239673,15646.566360488,15850.487879185002,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-02,FII/FPI,90222.094735955,85207.978654235,5014.11608172,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-03,FII/FPI,15436.798874486001,11677.684113902,3759.1147605840006,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-04,FII/FPI,20052.793324096,18635.298661124,1417.4946629719998,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-05,FII/FPI,17853.015554058,16242.955343081,1610.0602109770025,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-06,FII/FPI,17951.714585694997,18717.801421771,-766.0868360760022,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-09,FII/FPI,19981.911099765,18176.188918612,1805.7221811529998,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-10,FII/FPI,14986.998812026,13264.587554295,1722.4112577310007,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-11,FII/FPI,17589.212236506,14546.347327953,3042.864908552998,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-12,FII/FPI,16711.372102065,13820.049714381,2891.322387684,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-13,FII/FPI,23644.734236717,15545.314331365,8099.419905351999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-16,FII/FPI,72.590533842,64.376620703,8.213913138999999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-18,FII/FPI,0.68651195,2.23980075,-1.5532888000000002,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-19,FII/FPI,52508.892815376,46582.148320598,5926.744494778002,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-20,FII/FPI,18717.942890773,18278.013369146,439.9295216270002,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-23,FII/FPI,60846.936238155,45640.95225362,15205.983984535,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-24,FII/FPI,13905.724224869,11922.762488087,1982.9617367819992,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-25,FII/FPI,21987.801720118,22645.8611918,-658.0594716819978,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-26,FII/FPI,15736.72598222,16399.380359947,-662.6543777270017,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-27,FII/FPI,33688.721187247,24232.272614542,9456.448572705001,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-09-30,FII/FPI,27430.950904221,28154.720424523,-723.7695203019975,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-01,FII/FPI,20338.83280615,25993.436091263,-5654.603285113,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-03,FII/FPI,12813.708707787,18028.927483126,-5215.218775339002,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-04,FII/FPI,17738.980947075,33229.304305197,-15490.323358122001,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-07,FII/FPI,14901.306488791999,24656.150082538,-9754.843593746,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-08,FII/FPI,14969.837875584,23063.812561222,-8093.974685637999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-09,FII/FPI,15948.293413824,20238.693756169,-4290.400342344999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-10,FII/FPI,12737.711716005,16493.20111504,-3755.489399034999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-11,FII/FPI,10042.218431683,14838.800593382,-4796.582161699,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-14,FII/FPI,6598.33807692,10572.957588342,-3974.619511422,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-15,FII/FPI,10066.189614774,12845.632429971,-2779.4428151969987,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-16,FII/FPI,16592.622866007,18150.464221676,-1557.8413556689993,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-17,FII/FPI,16034.618251748,18551.615768146,-2516.997516398,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-18,FII/FPI,10321.51158653,17748.671337445,-7427.1597509150015,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-21,FII/FPI,12968.985841483,18112.514591041,-5143.528749558,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-22,FII/FPI,25253.915849372,14794.5529868,10459.362862572,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-23,FII/FPI,16352.698031413,19324.556761453,-2971.8587300400013,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-24,FII/FPI,14503.544138727,17937.653102951,-3434.1089642240004,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-25,FII/FPI,12923.009429118,17759.625098097,-4836.6156689790005,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-28,FII/FPI,15447.939003982001,18605.811191592,-3157.8721876100008,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-29,FII/FPI,14398.255615392,15289.876718594,-891.6211032020001,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-30,FII/FPI,15832.279405651,16734.695691752,-902.4162861010009,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-10-31,FII/FPI,17229.578708071,19912.185918136,-2682.6072100650017,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-04,FII/FPI,21318.659168093,26369.963166152,-5051.303998059,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-05,FII/FPI,12795.815569789,15873.912825171,-3078.0972553820015,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-06,FII/FPI,12582.998357813,14541.561469812,-1958.5631119990012,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-07,FII/FPI,13045.657459242,16613.754904662,-3568.09744542,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-08,FII/FPI,12019.196904306,16388.780472312,-4369.583568005999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-11,FII/FPI,9484.392296567,13379.679590377,-3895.287293809999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-12,FII/FPI,11589.084292834,11937.375485816,-348.2911929819984,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-13,FII/FPI,16307.423256379,13760.902426122,2546.520830256999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-14,FII/FPI,16463.01732192,16815.348055154,-352.33073323400095,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-18,FII/FPI,12372.557106963,14374.715323825,-2002.1582168619989,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-19,FII/FPI,14603.197603757,16402.267432726,-1799.069828968999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-20,FII/FPI,0.179914,0.0,0.179914,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-21,FII/FPI,16109.489919053,17333.188790325,-1223.6988712719995,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-22,FII/FPI,22076.921111622,20933.291961116,1143.6291505059999,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-25,FII/FPI,17863.471020965,16835.524639564,1027.9463814010014,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-26,FII/FPI,77010.558926352,71365.689130185,5644.869796166997,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
2024-11-27,FII/FPI,13369.572963687,10081.453466946,3288.1194967409992,capital_market,,equity,reconstructed_official_tradewise,sebi_cdsl_tradewise,cached_month_chunks:/tmp/tradewise_month_chunks,official_tradewise_zip,chunked_monthly_reconstruction_grouped_by_date,True,False,True,0.86,INR crore,"Reconstructed from official monthly trade-wise archives with report_date + EQ/EU profile, merged to one row per date. Missing official source months: 2021-05, 2021-06 due malformed/truncated source files."
